K,Distance,Voting scheme,Weight scheme,Accuracy_mean,Accuracy_std,Precision_Class_0_mean,Precision_Class_0_std,Recall_Class_0_mean,Recall_Class_0_std,F1_Class_0_mean,F1_Class_0_std,Precision_Class_1_mean,Precision_Class_1_std,Recall_Class_1_mean,Recall_Class_1_std,F1_Class_1_mean,F1_Class_1_std,Solving Time_mean,Solving Time_std
1,minkowski1,Sheppards_Work,ANOVA,0.9366243444471618,0.008591910210236945,0.965863726319075,0.0088228747551114,0.9682819588305269,0.005131468025784279,0.9670427643750289,0.004642906774572061,0.16679403929403927,0.07623386932000503,0.1522929276605747,0.05113496714480957,0.15623087053518525,0.057368597139659826,7.245264005661011,1.373406948795886
1,minkowski1,Inverse_Distance_Weights,ANOVA,0.9366243444471618,0.008591910210236945,0.965863726319075,0.0088228747551114,0.9682819588305269,0.005131468025784279,0.9670427643750289,0.004642906774572061,0.16679403929403927,0.07623386932000503,0.1522929276605747,0.05113496714480957,0.15623087053518525,0.057368597139659826,6.770805239677429,0.0521269514796302
1,minkowski1,Majority_class,ANOVA,0.9366243444471618,0.008591910210236945,0.965863726319075,0.0088228747551114,0.9682819588305269,0.005131468025784279,0.9670427643750289,0.004642906774572061,0.16679403929403927,0.07623386932000503,0.1522929276605747,0.05113496714480957,0.15623087053518525,0.057368597139659826,6.786776280403137,0.10908859867585503
1,HEOM,Majority_class,ANOVA,0.9363625936168123,0.011945745561830784,0.9653453951234521,0.00967383157594019,0.9685464801739572,0.007512424008348399,0.9669111501571657,0.006384729763627515,0.1521856574797751,0.12113030466818742,0.13763389388389385,0.10489470084113658,0.1411010101010101,0.10519924342479928,24.467052006721495,0.31199483112326637
1,HEOM,Sheppards_Work,ANOVA,0.9363625936168123,0.011945745561830784,0.9653453951234521,0.00967383157594019,0.9685464801739572,0.007512424008348399,0.9669111501571657,0.006384729763627515,0.1521856574797751,0.12113030466818742,0.13763389388389385,0.10489470084113658,0.1411010101010101,0.10519924342479928,24.46104688644409,0.26494621238839267
1,HEOM,Inverse_Distance_Weights,ANOVA,0.9363625936168123,0.011945745561830784,0.9653453951234521,0.00967383157594019,0.9685464801739572,0.007512424008348399,0.9669111501571657,0.006384729763627515,0.1521856574797751,0.12113030466818742,0.13763389388389385,0.10489470084113658,0.1411010101010101,0.10519924342479928,24.452463459968566,0.2975980637061518
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.9363625936168123,0.011945745561830784,0.9653453951234521,0.00967383157594019,0.9685464801739572,0.007512424008348399,0.9669111501571657,0.006384729763627515,0.1521856574797751,0.12113030466818742,0.13763389388389385,0.10489470084113658,0.1411010101010101,0.10519924342479928,12.05420479774475,1.047924252198895
1,minkowski2,Majority_class,ANOVA,0.9363625936168123,0.011945745561830784,0.9653453951234521,0.00967383157594019,0.9685464801739572,0.007512424008348399,0.9669111501571657,0.006384729763627515,0.1521856574797751,0.12113030466818742,0.13763389388389385,0.10489470084113658,0.1411010101010101,0.10519924342479928,11.72659466266632,0.08184386944121011
1,minkowski2,Sheppards_Work,ANOVA,0.9363625936168123,0.011945745561830784,0.9653453951234521,0.00967383157594019,0.9685464801739572,0.007512424008348399,0.9669111501571657,0.006384729763627515,0.1521856574797751,0.12113030466818742,0.13763389388389385,0.10489470084113658,0.1411010101010101,0.10519924342479928,11.804944038391113,0.20948879041846627
1,minkowski1,Majority_class,Mutual_classifier,0.9363520565464807,0.008515352594152752,0.9658662160414359,0.007845822428296814,0.9680223189293249,0.008106955631517858,0.9669033096727336,0.004554259089754857,0.16262470372764487,0.12661726370619225,0.14484269815152168,0.09810494319805046,0.14957775631857945,0.10903318258858888,7.230701327323914,0.34822246856943917
1,minkowski1,Sheppards_Work,Mutual_classifier,0.9352966661202171,0.008671814404309454,0.9655713306768104,0.008192117311069154,0.9671928274257426,0.008644411483749457,0.9663359977189121,0.004734183135551033,0.15417099240628648,0.09651001553735211,0.13912003029650086,0.07901539466226869,0.14257384141143872,0.08085444355764855,7.340386533737183,0.03202562742962528
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9334370878299711,0.008811525494976215,0.9652367949546568,0.007004500890833901,0.9655310750790644,0.007925598387309206,0.9653523904997187,0.004716054700789666,0.13550987411281526,0.13826216737461694,0.12347587053469404,0.10851682417994775,0.12697999897863782,0.11937880869308581,12.712224340438842,0.07866903047133342
1,minkowski1,Inverse_Distance_Weights,Mutual_classifier,0.9334335941360887,0.014134679384343898,0.9657199103253682,0.00785613089775579,0.964932595470278,0.011608073296033857,0.9652889385363232,0.007645606783245268,0.150546644617852,0.08810747804101511,0.1455399992164698,0.08034333395904406,0.14490990445981372,0.08097267024527562,7.4237027883529665,0.09299436130971729
1,minkowski2,Majority_class,Mutual_classifier,0.9326455496759973,0.006964760966647913,0.9652769067151474,0.008996057426084251,0.9647755570046795,0.011132041914259275,0.964942861857233,0.0036614828507443293,0.15499441476995654,0.11937752168812103,0.13365045901810607,0.10617883904565632,0.13767251973091793,0.09955743786285084,12.659504222869874,0.1553243756339366
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.932632888768252,0.01556850673414682,0.9639250017206658,0.009532548872228241,0.9660622292014253,0.013855229947323093,0.9649253605658836,0.008348064462400408,0.13206349206349205,0.07994339561250582,0.10437552643434993,0.05183039287692743,0.11213901770827765,0.05803106723633464,47.908727407455444,0.3973721087078571
1,HEOM,Sheppards_Work,Mutual_classifier,0.931318591736787,0.007946520093246742,0.9651789857345285,0.007580508169916004,0.9633237077705041,0.008919398670312774,0.9642041876305347,0.004357563429749269,0.12287686127082409,0.11421228943443303,0.1271450771450771,0.0990118748585592,0.12258082482191138,0.10312796523309777,47.82977459430695,0.8192539053948564
1,minkowski2,Sheppards_Work,Mutual_classifier,0.9313108578332351,0.013295634625757665,0.965157144764216,0.007701804696553948,0.9633094357747114,0.01269545989535075,0.9641771575653847,0.00719388871416761,0.1327431235999011,0.11237507936006973,0.1301865209953445,0.0892518664623794,0.1279820339378913,0.0982495438530179,12.750821280479432,0.20572209124939334
1,HEOM,Majority_class,Mutual_classifier,0.9297270760678685,0.011057795343320085,0.9653732011768235,0.008394919329281474,0.9613912593121601,0.01032609246341784,0.9633286209959679,0.006004462236880076,0.13177257525083608,0.10924353342902822,0.13976232101232097,0.09298433383552467,0.13264809548119505,0.09778268118713025,47.97892088890076,0.8975506375980649
